sample_id,split,label,class_name,xml_object_name,orig_filename,filename,width,height,bytes,sha256,dhash64,ahash64,image_relpath
trainval_benign_0236,trainval,0,benign,0,benign (236).png,trainval_benign_0236.png,566,469,294571,18b24b15b4c4ec3738a165fc403ae3d6d0be637142674e2982e1d5438c900742,7a64491c2e6424e4,ffe99fff7c000100,JPEGImages/trainval_benign_0236.png
trainval_benign_0239,trainval,0,benign,0,benign (239).png,trainval_benign_0239.png,560,473,326561,704d65bb5327bdcbda8265b8affb7edadf3ec9775cb1833ef93de73ad3d05a21,6c3b1a0c7978fd7c,fff7f77b4300e0f0,JPEGImages/trainval_benign_0239.png
trainval_benign_0240,trainval,0,benign,0,benign (240).png,trainval_benign_0240.png,556,473,335683,6ab828012a997ab134347e091ee7be09a43fe3c133a164d8d796bcc78fc1874d,0993e7c0b014583a,fffe8f0727200000,JPEGImages/trainval_benign_0240.png
trainval_benign_0242,trainval,0,benign,0,benign (242).png,trainval_benign_0242.png,556,474,301208,48ffed9733a9cd19628abffb496817b2c05fe7742130848bfb66096ed9c6a0b3,9c43ca4f4b899f17,3fffdfde1e021000,JPEGImages/trainval_benign_0242.png
trainval_benign_0244,trainval,0,benign,0,benign (244).png,trainval_benign_0244.png,561,475,328863,220e7151a45c243c61c0e59345b6e4780c1ce82837fec2b4f9d1e1cf39a36fb2,4d9999dc9c9d1899,fffefaf1b0000010,JPEGImages/trainval_benign_0244.png
trainval_benign_0245,trainval,0,benign,0,benign (245).png,trainval_benign_0245.png,560,465,316434,a716f5c6b8c4ff81a2fa86ccd793dd9bed4cc19c85227696733e94858d65d070,4d1a1bf8d8d8d9cc,fffff6e190008000,JPEGImages/trainval_benign_0245.png
trainval_benign_0248,trainval,0,benign,0,benign (248).png,trainval_benign_0248.png,472,385,253454,43501be347ed54637ca0abdbdde4f7f47eb6050b8c5c717db73992bc8f96a64d,d6cdfb37966c62e6,fffffffebf000000,JPEGImages/trainval_benign_0248.png
trainval_benign_0249,trainval,0,benign,0,benign (249).png,trainval_benign_0249.png,465,395,231364,76cb026823654c2b2b5f432411a1ffb2bfd3a16c5183c97f1ac2e63e4d097b36,66b31b491b0f8ccc,ffffff7f3e100000,JPEGImages/trainval_benign_0249.png
trainval_benign_0250,trainval,0,benign,0,benign (250).png,trainval_benign_0250.png,469,394,247252,fbf2e9c8181b95b3f693b3c2292b97e04323076e27968f21787ea13a5424fa43,3d163e2ca1a72207,7f307cffff0c0c0c,JPEGImages/trainval_benign_0250.png
trainval_benign_0252,trainval,0,benign,0,benign (252).png,trainval_benign_0252.png,473,398,241061,368166d2813e9e350ec7636cf8e4c146f729d7d8b2b94d76cbfc52f45287eeb3,9cc32e7c373b7f5d,fffff8f060e00000,JPEGImages/trainval_benign_0252.png
trainval_benign_0253,trainval,0,benign,0,benign (253).png,trainval_benign_0253.png,463,383,210878,8756c58c4e23bbaf023127defd5264a101127322f1e4ccf27959a3b6bd4bd423,46061b414327e727,081fffff0f0c0400,JPEGImages/trainval_benign_0253.png
trainval_benign_0254,trainval,0,benign,0,benign (254).png,trainval_benign_0254.png,473,389,224370,8ec9b0facf53e42c038ad0a159bc56ce7e4279d962aa1514502e12f588b671c3,4c6c4d6c654d64c4,ffffffff4f000000,JPEGImages/trainval_benign_0254.png
trainval_benign_0255,trainval,0,benign,0,benign (255).png,trainval_benign_0255.png,473,389,250698,df1e28cf9e2f579779fb3c1bd11421ef5524629d947eed4e8299f5993850ade6,1993e7e0b0125838,fffe8f8727200000,JPEGImages/trainval_benign_0255.png
trainval_benign_0256,trainval,0,benign,0,benign (256).png,trainval_benign_0256.png,469,395,235720,cc7662db553921b72d504532552a5be53991a4d7be7025a7810c160a7d9bbb22,dcc1cb998dd9d819,ffffffff93800000,JPEGImages/trainval_benign_0256.png
trainval_benign_0258,trainval,0,benign,0,benign (258).png,trainval_benign_0258.png,462,389,242525,54319e05d849591fa4729f85dc50759ccbaf37465acf369f05be0a802b5df6d8,643b1a0c7978fc7c,fff7f73b0300c0f0,JPEGImages/trainval_benign_0258.png
trainval_benign_0261,trainval,0,benign,0,benign (261).png,trainval_benign_0261.png,469,386,245813,e274ae9e6d1c627fa035757c7cb1913d8fa07f023f5e5b153bdc9623c085050a,1bb3393f1f98d0f0,ff3e7e7c30000000,JPEGImages/trainval_benign_0261.png
trainval_benign_0262,trainval,0,benign,0,benign (262).png,trainval_benign_0262.png,471,401,235739,86bbcafb71f7656e09f17bf740b932f59e0c141e3ab5573b8aa3610af166758c,cc8a11b657179e19,fffffffffc000000,JPEGImages/trainval_benign_0262.png
trainval_benign_0263,trainval,0,benign,0,benign (263).png,trainval_benign_0263.png,465,390,260457,555175176d5d7178a38140b0dcc043aa50b20dcdca02d373e1edc9fd2c120648,9d948d2766375347,fffffffe4c000000,JPEGImages/trainval_benign_0263.png
trainval_benign_0264,trainval,0,benign,0,benign (264).png,trainval_benign_0264.png,462,391,253213,9d068e69cf32e62398f014ae827ed2dad11eabb5214d9d4c2c7f48eadd3a3d5d,863039ede7ed474f,ffe7e3c2c0000018,JPEGImages/trainval_benign_0264.png
trainval_benign_0266,trainval,0,benign,0,benign (266).png,trainval_benign_0266.png,462,389,246025,7373f85bcfe9a63fd74cca11ed56bf1e728b5731f616e60950c247e616381f53,68f1f3f3ebf971b8,ffc7cf86c2e20000,JPEGImages/trainval_benign_0266.png
trainval_benign_0267,trainval,0,benign,0,benign (267).png,trainval_benign_0267.png,500,327,239974,5a1ad27e45baed020acd1f731e85261533067d987e172c51d2f682cf18839db1,c78b896143531baf,de90bf07073e7008,JPEGImages/trainval_benign_0267.png
trainval_benign_0268,trainval,0,benign,0,benign (268).png,trainval_benign_0268.png,506,330,236916,945b4365a5a931c89746ffbff1d26595ac92b30baf98eeacfb179247c7c91ca1,94b43c0e7533f3fb,ff21f97f4060e4f0,JPEGImages/trainval_benign_0268.png
trainval_benign_0270,trainval,0,benign,0,benign (270).png,trainval_benign_0270.png,500,328,228171,3d4b699c1f1ee0e8b31f481ea3f08db83408a77cc5e7c5e4837750431e3bc8f4,f61d196d1cdcdc3d,fff8f2f8f9b00070,JPEGImages/trainval_benign_0270.png
trainval_benign_0271,trainval,0,benign,0,benign (271).png,trainval_benign_0271.png,510,324,237299,7f2068e290e231bdf493335e65850b39bf0e92eb6259f1676e41e5d15ab9efd2,4b69c9e6e42407c4,ffd21f08c16b1f0d,JPEGImages/trainval_benign_0271.png
trainval_benign_0272,trainval,0,benign,0,benign (272).png,trainval_benign_0272.png,498,326,185081,f2420d0b256a73781c7f180320fe395341dd83f0e02e537a6bd99cd85e111a02,af3e6d6931f3b1f3,ffffffe302000000,JPEGImages/trainval_benign_0272.png
trainval_benign_0273,trainval,0,benign,0,benign (273).png,trainval_benign_0273.png,560,469,318972,75e795f5464d476e5102e3c7066ffd407771f8b3c57aacceb0c53b2590af82de,8f44038f8fc1894c,fffffffe3e020000,JPEGImages/trainval_benign_0273.png
trainval_benign_0274,trainval,0,benign,0,benign (274).png,trainval_benign_0274.png,556,471,324440,90b0de079f7e458768f061b86d1afc89b7ad8a1efacec00a9e706994d8e2a04f,8e69e1cd81064387,ffe3cf9f0f0d0004,JPEGImages/trainval_benign_0274.png
trainval_benign_0275,trainval,0,benign,0,benign (275).png,trainval_benign_0275.png,556,463,306921,cddb1c8a86ddedf5cb3f439260377a2cb756ec665035a8ce0f10fdba74ee767d,e4b8d9195997999c,fffffff0f0000000,JPEGImages/trainval_benign_0275.png
trainval_benign_0276,trainval,0,benign,0,benign (276).png,trainval_benign_0276.png,550,474,281604,2f37cdeb2eef81e49bff4b4e657ca5d72bb08b26ba51dd2154d17946a31715ac,ee6e4e4e0e8e9ccc,fff8783c3c180000,JPEGImages/trainval_benign_0276.png
trainval_benign_0277,trainval,0,benign,0,benign (277).png,trainval_benign_0277.png,556,469,334435,ba4447bd6cc74f17d6ca8722a28bc4c3aabd804d5c42dd04a2ae42f91f434d8e,0993e7e0b0125838,ffff8f0727200000,JPEGImages/trainval_benign_0277.png
trainval_benign_0278,trainval,0,benign,0,benign (278).png,trainval_benign_0278.png,561,464,342024,373aba7ea030a9f86fa31f3bed4cfcb478b72a7644c3cbb9fb9077c36129a775,ddd48d2766374347,fffffffe4c000000,JPEGImages/trainval_benign_0278.png
trainval_benign_0279,trainval,0,benign,0,benign (279).png,trainval_benign_0279.png,551,467,316814,8c528eb1845f17fa9d2a5ac654ffbe651b98f58b8637609afd7806c3f5bf44a9,68d1f3b3ebf971b8,ffc7cf86c6e20000,JPEGImages/trainval_benign_0279.png
trainval_benign_0281,trainval,0,benign,0,benign (281).png,trainval_benign_0281.png,605,392,308583,369abaa192638552e6ad07a5d8593963564fcfe731e2f8ae7d8bf6eb85dfa48a,638c0c1c9d0d0d79,ffb9f879b8391042,JPEGImages/trainval_benign_0281.png
trainval_benign_0282,trainval,0,benign,0,benign (282).png,trainval_benign_0282.png,560,465,303509,cb44e5e086cddac54ace20772604d80ef0057bc3fc92fe970793784431ec906c,66b113491b0f8ccc,ffffff7f3e100000,JPEGImages/trainval_benign_0282.png
trainval_benign_0283,trainval,0,benign,0,benign (283).png,trainval_benign_0283.png,621,508,315941,110e487cd06a94c1a8079afcaea41e45cbe4b384cc0248bb0dff61d1993a2439,91977643b7b79620,fffffffe04000000,JPEGImages/trainval_benign_0283.png
trainval_benign_0284,trainval,0,benign,0,benign (284).png,trainval_benign_0284.png,622,497,279583,8fbb1a6b2db7b719638bdc589599837a8ebb0342116ebe2f6ac22ab73a29d376,c19c185b1a193820,fffbfb7430000000,JPEGImages/trainval_benign_0284.png
trainval_benign_0286,trainval,0,benign,0,benign (286).png,trainval_benign_0286.png,620,490,232040,a93f531b9e6bd5478e6809ccec0cc65c9ce569ee7f0fc0137c67cc60dd728cb2,1ed39b3b5b190010,fffffef070000000,JPEGImages/trainval_benign_0286.png
trainval_benign_0289,trainval,0,benign,0,benign (289).png,trainval_benign_0289.png,468,393,240367,461ab9ee6ec3e0ff3f092aff49e030c872380051539c0b454e4720d57e04a4c5,8f45038f8fc1c94c,fffffffe3e020000,JPEGImages/trainval_benign_0289.png
trainval_benign_0291,trainval,0,benign,0,benign (291).png,trainval_benign_0291.png,462,404,225154,59463bd011155ea43b72454636049acddb06a56d0bb1af283d35f9bd1a3e2e55,5ce7b51b0f1d5d19,ffffff7f7e100000,JPEGImages/trainval_benign_0291.png
trainval_benign_0292,trainval,0,benign,0,benign (292).png,trainval_benign_0292.png,460,391,227485,d4369751037738e3a19d6bffb3cd461acaf73844fc2c1c145abca0871edb13ca,68444c0e2c18392f,ffffff7f71000000,JPEGImages/trainval_benign_0292.png
trainval_benign_0294,trainval,0,benign,0,benign (294).png,trainval_benign_0294.png,469,394,236508,3c1fb2136a804c29efcb896a4ebe0a4862fb0c782eed7e95e745ca4a4475ad2e,ec2c2c0d3c312c34,ffffff7b00000000,JPEGImages/trainval_benign_0294.png
trainval_benign_0295,trainval,0,benign,0,benign (295).png,trainval_benign_0295.png,472,387,251838,21e1db7a9ce55d1f1943f49e3a221a8b60bf4ce5125907ac58800c31481eadd8,19d00662468f8fc7,fff7fc461c3c1008,JPEGImages/trainval_benign_0295.png
trainval_benign_0296,trainval,0,benign,0,benign (296).png,trainval_benign_0296.png,503,328,228412,c8446be415bb0a5a23f4b35a6549c95bc139b5f883a92da165a6f73464a668f9,cf6971e5e4c7c7c6,ffc3e3ff88808480,JPEGImages/trainval_benign_0296.png
trainval_benign_0297,trainval,0,benign,0,benign (297).png,trainval_benign_0297.png,467,390,237439,9892c8ed06332329ad1057e9614bad7ff7c1ddfdac8e8be64515332df30acf32,e6b8d9195997999c,fffffff0f0000000,JPEGImages/trainval_benign_0297.png
trainval_benign_0299,trainval,0,benign,0,benign (299).png,trainval_benign_0299.png,463,392,227997,93d5be8642ef522265bb8d4a3449840b8b512ba4f72e5c69e239fe90467d2a47,32b3833b393a6870,ffffff2600000000,JPEGImages/trainval_benign_0299.png
trainval_benign_0302,trainval,0,benign,0,benign (302).png,trainval_benign_0302.png,466,390,233472,bb949df33137158415a5f3aeccf72c096aae65fc03f73357f5d862d4e58f9d6b,32428f8f06181807,00ffbfbc1d001f0f,JPEGImages/trainval_benign_0302.png
trainval_benign_0303,trainval,0,benign,0,benign (303).png,trainval_benign_0303.png,463,398,201953,90e25199d2f30b6105648666acce1ea011b7d502292b6af0fd4727d0e28c9356,66765b5bcbcf2492,ffffffff1c000000,JPEGImages/trainval_benign_0303.png
trainval_benign_0304,trainval,0,benign,0,benign (304).png,trainval_benign_0304.png,467,387,237903,e8751f97ae13b7b6f886851ff79d9ffcb1b114b82995c85a4ba8c50a15b5723a,4f6e6deecccececf,fffffffff9000000,JPEGImages/trainval_benign_0304.png
trainval_benign_0305,trainval,0,benign,0,benign (305).png,trainval_benign_0305.png,466,389,239670,3b7ff96ed859b9b16d14a64618f6d1b68fe1fe862ea802e7db3e7eacfb3e116f,4d1a1bf8d858d9cc,fffff6e190008000,JPEGImages/trainval_benign_0305.png
trainval_benign_0306,trainval,0,benign,0,benign (306).png,trainval_benign_0306.png,471,386,228883,61a110ef067c4ec1c83b5a7f327cc360eee254bc50879e5b128a14163de7bbde,312326232b6d7dec,ffffffff7c000000,JPEGImages/trainval_benign_0306.png
trainval_benign_0307,trainval,0,benign,0,benign (307).png,trainval_benign_0307.png,775,587,447560,a6da28bb854b8af1b5c6a183507ad34ec623ee354dc93a02378fba3d0ca8765d,70e1993931317138,efcfffe3e3020000,JPEGImages/trainval_benign_0307.png
trainval_benign_0308,trainval,0,benign,0,benign (308).png,trainval_benign_0308.png,552,468,302214,c63cf4815fe98f248e7b697e7e2a1f6d0a844fcd256e5b11a64dc67932c8cda0,ecd68e0e0e0e0c1c,fff838787d383800,JPEGImages/trainval_benign_0308.png
trainval_benign_0309,trainval,0,benign,0,benign (309).png,trainval_benign_0309.png,769,487,402078,65bee9cb0fdf4024b1f871d66a5c5339c6aa82a4041e0d9980a9198a5a590c47,b0f8a2e2d8e2e6c0,ffc1ffe781000000,JPEGImages/trainval_benign_0309.png
trainval_benign_0310,trainval,0,benign,0,benign (310).png,trainval_benign_0310.png,544,468,267589,f9e4e2a1e41fb3c9bab30cc010a07c520ef8d2f194b346bc269c542c7f3c3af5,f8f4f2fbf43cacf0,fff3c7e0e0000000,JPEGImages/trainval_benign_0310.png
trainval_benign_0311,trainval,0,benign,0,benign (311).png,trainval_benign_0311.png,549,496,345007,4bb48dfd4aaf6e75053c9a807b79bdde8a78b81956103dcd4b161738540a0e84,bdf99d353d3d3830,ffe2faeb63230300,JPEGImages/trainval_benign_0311.png
trainval_benign_0312,trainval,0,benign,0,benign (312).png,trainval_benign_0312.png,552,490,339510,fe2aa1e28f0b911697f0ecf8db42269c3854c6a2b1488fcd6e79ed5a6d3eb4d6,6e97334343310311,ffff0f0f06020000,JPEGImages/trainval_benign_0312.png
trainval_benign_0313,trainval,0,benign,0,benign (313).png,trainval_benign_0313.png,555,468,281530,6b6c181bfbbee96634daef658fc84321a93cbe5e36fb790417155ea2bd2c2c7f,b1591d9c9e6cf8d8,fff7fff9b8000000,JPEGImages/trainval_benign_0313.png
trainval_benign_0314,trainval,0,benign,0,benign (314).png,trainval_benign_0314.png,554,493,340631,657448914cda934c1cefcacfcb7aa6d5548b5f96e87c3b2deecdfc74e66cb24b,3bf1716543444322,ffffe3c0070f0000,JPEGImages/trainval_benign_0314.png
trainval_benign_0317,trainval,0,benign,0,benign (317).png,trainval_benign_0317.png,551,491,347803,8d49427d94085d9eea0c5141eb9d2578359fd61a26931545bbcfaf0925d4ac4c,6de5db5e5e1f0f8f,fffffcfc10100000,JPEGImages/trainval_benign_0317.png
trainval_benign_0318,trainval,0,benign,0,benign (318).png,trainval_benign_0318.png,554,465,324352,cca98a33ad5823ea4607eacc26b02db6567734ee247bfd1fd3a2e54b78970782,69ed594b931b0f07,fffffffff6300000,JPEGImages/trainval_benign_0318.png
trainval_benign_0319,trainval,0,benign,0,benign (319).png,trainval_benign_0319.png,560,467,342380,044a3bce182a3b85bbe3e5300f4289286387edd54708d2929a7abf8cc05872d4,c7cb1b09e7373637,ffffff7f8e600000,JPEGImages/trainval_benign_0319.png
trainval_benign_0321,trainval,0,benign,0,benign (321).png,trainval_benign_0321.png,546,467,325370,de6b8356dbcc0c2ed85ce698bb9160a782c6d7bf0826dd157f823b63e1662322,df47165c4c7c1c3c,ffffffff79000000,JPEGImages/trainval_benign_0321.png
trainval_benign_0322,trainval,0,benign,0,benign (322).png,trainval_benign_0322.png,555,491,363755,1fe5239477442d083e292e57e426e0ac973934157e43cb2e07d132681fab1015,5fb24b538b8b875b,ffe4fefe3e1c1c00,JPEGImages/trainval_benign_0322.png
trainval_benign_0324,trainval,0,benign,0,benign (324).png,trainval_benign_0324.png,626,583,393113,6c5b0751d8d1ae2f001b3faa63d8e39e0ab2d515d418cdc6ef20c61cc26f6c20,b967ccd23f1f0b1b,fffffffffc300000,JPEGImages/trainval_benign_0324.png
trainval_benign_0325,trainval,0,benign,0,benign (325).png,trainval_benign_0325.png,613,583,373847,36852569c6642fad5c603c9fc640ab0d7524036e62ccbbe66bd9f9634776e67e,cc0d38ec6c6c4c4e,fffffffbf8400000,JPEGImages/trainval_benign_0325.png
trainval_benign_0326,trainval,0,benign,0,benign (326).png,trainval_benign_0326.png,754,619,348211,dff47fcb718896af2cec3549af3eaf66ee24993c2f686ed67584308ea8aa34eb,3666c6663e1a1a3a,ffcc8cc870302000,JPEGImages/trainval_benign_0326.png
trainval_benign_0327,trainval,0,benign,0,benign (327).png,trainval_benign_0327.png,689,578,423814,40b7b39167757f98415da69907e986a82d2f35734fe6ceeffc9d7f5a5e19831a,b48e84d17464e4f1,ff9f1fffe1c0c080,JPEGImages/trainval_benign_0327.png
trainval_benign_0328,trainval,0,benign,0,benign (328).png,trainval_benign_0328.png,685,567,419519,1ce28267226743c3c30729a2f7099797dccaaadd8f4e47c7b6947aa3dfc87637,ec713331787f730d,fb7774eff0fc0400,JPEGImages/trainval_benign_0328.png
trainval_benign_0329,trainval,0,benign,0,benign (329).png,trainval_benign_0329.png,665,576,399571,bbb39e63e8609eae675cb9d760d363c2719cc5ef1ceb3d627b029edd8818102d,53271b39f0c1c1c8,00feff6303070300,JPEGImages/trainval_benign_0329.png
trainval_benign_0331,trainval,0,benign,0,benign (331).png,trainval_benign_0331.png,695,527,403225,bb37f39ff656104fd0e7171da6cb1b1ced50e9e2b08fbf2596859f4d035a38c0,0dcd6ccd9cdc1c96,0002f99bb1f9383d,JPEGImages/trainval_benign_0331.png
trainval_benign_0332,trainval,0,benign,0,benign (332).png,trainval_benign_0332.png,703,531,382162,4e943c4e9c18c29b979598eac6d9521aeed39fc55a8f2d88880347059d45da53,179eaa1c1c1a1e1a,3f10ff7f11373800,JPEGImages/trainval_benign_0332.png
trainval_benign_0333,trainval,0,benign,0,benign (333).png,trainval_benign_0333.png,777,569,454409,772d73e44d8def1d060c1795d92e23e850805b746954a5a7905e6d11f944964e,60687ccccccd4c4c,fffff91819000800,JPEGImages/trainval_benign_0333.png
trainval_benign_0334,trainval,0,benign,0,benign (334).png,trainval_benign_0334.png,589,426,308807,adc45d077109d50c916010d62387e53f5ff0736d83eea8c6cd6b389853dd579e,c947733113409191,ffdfff7f3f070200,JPEGImages/trainval_benign_0334.png
trainval_benign_0336,trainval,0,benign,0,benign (336).png,trainval_benign_0336.png,783,585,461965,d97a2d672836d3b37ffff4195b28d9a10da3979b376bf3629cc0241b03c51569,539971642030d4c4,fffeffff07000000,JPEGImages/trainval_benign_0336.png
trainval_benign_0337,trainval,0,benign,0,benign (337).png,trainval_benign_0337.png,555,487,351451,9552e05a4a6d7db09bc7b59efecc1ddadbbd71ec0696fca28dcfa409d8ff7845,cb4c4ccfcfebf9da,ffffffde90000000,JPEGImages/trainval_benign_0337.png
trainval_benign_0339,trainval,0,benign,0,benign (339).png,trainval_benign_0339.png,557,465,299690,76c70bde05788e123472be116d072d99646d0723758b2d68c2483ec5a819f905,4de6f371e7c7c6ea,ffffe7c2ce080000,JPEGImages/trainval_benign_0339.png
trainval_benign_0340,trainval,0,benign,0,benign (340).png,trainval_benign_0340.png,770,425,344564,2c105565cc30b72defbf0c166ca3065d3f52ae3181e10b7277090927857402b8,0f3b6e4f0d0f0d1d,fce0c0d0f83e3a10,JPEGImages/trainval_benign_0340.png
trainval_benign_0342,trainval,0,benign,0,benign (342).png,trainval_benign_0342.png,581,431,289468,cfcbd4b4999b55d23e783fa986a143d6e00dda9c6474480e2a17a9eb87d8ea04,8b7a3333292f2363,0000e0607f7c5e0f,JPEGImages/trainval_benign_0342.png
trainval_benign_0344,trainval,0,benign,0,benign (344).png,trainval_benign_0344.png,576,434,272962,9f1fbf6e95bc6a4f3aebd3e220f6dd18048db63675335f9c95bf4a988ba419d9,241098de9e9e9a1b,fffffbb080000000,JPEGImages/trainval_benign_0344.png
trainval_benign_0345,trainval,0,benign,0,benign (345).png,trainval_benign_0345.png,566,466,316044,60c76cbcf75bd01422758a4368275cf63ede8e22b19bb1953e2e427ec28554f0,ed59ed6cddfcd1d1,fffffffff0000000,JPEGImages/trainval_benign_0345.png
trainval_benign_0346,trainval,0,benign,0,benign (346).png,trainval_benign_0346.png,610,373,283836,44f9447a8c71fe6e5b1b6fb451ea59fef8765b8982b118ce58ab37f05389fa7e,99cb6cc46b692be2,ff1f1b9fffc00000,JPEGImages/trainval_benign_0346.png
trainval_benign_0347,trainval,0,benign,0,benign (347).png,trainval_benign_0347.png,605,683,374810,2d6ce7091b1e222d94f88a146c41b8c4b006c22386ecf27cb6e5e058c822614b,1e65c7870361b13b,ffffff0602020000,JPEGImages/trainval_benign_0347.png
trainval_benign_0348,trainval,0,benign,0,benign (348).png,trainval_benign_0348.png,1028,565,541745,29f2b759dee3aa1fa9d157383183d75c733ea9afcdb94b4a22795277fbc34f46,1f8f134d4547d97c,fffefffe00000000,JPEGImages/trainval_benign_0348.png
trainval_benign_0349,trainval,0,benign,0,benign (349).png,trainval_benign_0349.png,555,471,286828,68d3889cf233e7e5b27af254c8afce338403b7641fd8bfd2e5925ba6ba3d1574,c13a33232725e8f0,ffff7f0600000000,JPEGImages/trainval_benign_0349.png
trainval_benign_0350,trainval,0,benign,0,benign (350).png,trainval_benign_0350.png,786,580,489345,0285f59ddbe7288f70a030fd9c39840acdc67c0226913cbaacb195614c22aa19,4c26253d8c460e46,fffdebeb99181c00,JPEGImages/trainval_benign_0350.png
trainval_benign_0351,trainval,0,benign,0,benign (351).png,trainval_benign_0351.png,585,429,293640,78b49e629341aa2380a9c2efdec91b57254200644648983a0ce4d906ab8aef05,da79256d793a3930,fffffffff0600000,JPEGImages/trainval_benign_0351.png
trainval_benign_0352,trainval,0,benign,0,benign (352).png,trainval_benign_0352.png,573,428,273209,55ee49a3648b15c58930e26aecd830b5e9e72a277397231d29941c140ec61e07,48387466647c70f0,ffffffed40000000,JPEGImages/trainval_benign_0352.png
trainval_benign_0353,trainval,0,benign,0,benign (353).png,trainval_benign_0353.png,680,583,404713,76e3943f4b2a67392b2dace34cad3a638cc14cb7d3d7d2aca8f60068c0c17adb,ce4eeedfa6a6fe3c,fdfcfcf8a8080000,JPEGImages/trainval_benign_0353.png
trainval_benign_0354,trainval,0,benign,0,benign (354).png,trainval_benign_0354.png,606,605,443061,c8e41c5181888bef2ccb69bd0142feb6e287d61bba9a3af33522479068b09640,0e1aeac4dcccc842,ffffdf9f00000000,JPEGImages/trainval_benign_0354.png
trainval_benign_0355,trainval,0,benign,0,benign (355).png,trainval_benign_0355.png,675,562,335469,476ba9b0f22b5d71738722edb34e01e36916a9c8f66224bc39fd85e4ba134ab1,13c1c949850d0d39,7f87871f1f180000,JPEGImages/trainval_benign_0355.png
trainval_benign_0356,trainval,0,benign,0,benign (356).png,trainval_benign_0356.png,556,468,291651,ad4b7511454fe202b9a0dac269e0aab1f1bd9db60d5c92777d674c7c999bccdb,e2c1c5849484c6cc,ff8f1f1f18080000,JPEGImages/trainval_benign_0356.png
trainval_benign_0357,trainval,0,benign,0,benign (357).png,trainval_benign_0357.png,581,429,294026,50e55a6354401525e89b12691d12afe7a4800f4fb9364db6e58b241a5970dc01,2f9d53609a989998,fffbffefff100000,JPEGImages/trainval_benign_0357.png
trainval_benign_0358,trainval,0,benign,0,benign (358).png,trainval_benign_0358.png,555,467,284218,215cb15c17c72580383ef644d551cca7c983a818514b656cf494c633a9f73c66,ec8bbb38647478f0,fffff74100000000,JPEGImages/trainval_benign_0358.png
trainval_benign_0360,trainval,0,benign,0,benign (360).png,trainval_benign_0360.png,683,574,340906,566ad141bccc190faa3c6f340f36d0b2fdd02b40e98ca85c83b2b94c222c923f,372d1d1c1c1c1e3a,fffbf37030000000,JPEGImages/trainval_benign_0360.png
trainval_benign_0361,trainval,0,benign,0,benign (361).png,trainval_benign_0361.png,558,470,331727,7e34f2e47ed0d91ea830a2fa771a765de6aaca216d355cd26b959704b125f47d,4b8de1f1d8fcb4d8,ffffffc3e3e00000,JPEGImages/trainval_benign_0361.png
trainval_benign_0364,trainval,0,benign,0,benign (364).png,trainval_benign_0364.png,557,465,276720,e2ceb96e5999528b6bf728a6b11c71c80477ee1f3954ad380ea469e7dc8fada6,985118181999c8c8,ffff7f3b13000000,JPEGImages/trainval_benign_0364.png
trainval_benign_0365,trainval,0,benign,0,benign (365).png,trainval_benign_0365.png,582,431,296720,7f1331ff2a413fd61939300bfc8927a0b9f11e45f01ffa0887ec4db53955051e,b39c4363381899c1,fff9ffef37010300,JPEGImages/trainval_benign_0365.png
trainval_benign_0366,trainval,0,benign,0,benign (366).png,trainval_benign_0366.png,562,463,321146,a6d594fb57c1c7b6b0d4758ab36f4daf4d309334ac7fa810539007b80743f8df,45b87130f4e4fef2,ffffe7e7c3000000,JPEGImages/trainval_benign_0366.png
trainval_benign_0367,trainval,0,benign,0,benign (367).png,trainval_benign_0367.png,560,462,325251,3eb94971b6a7cd69a31ea0a05762c124fc637014cd28c91b6e41050e6266f944,98c99193f5d09f8f,fffefffee0010000,JPEGImages/trainval_benign_0367.png
trainval_benign_0368,trainval,0,benign,0,benign (368).png,trainval_benign_0368.png,689,575,345976,e07cba673c803996921e9804ba5671364d81c3568645db03867e72b7b7a43f27,1b474506860e2787,7fffdf2f00000000,JPEGImages/trainval_benign_0368.png
trainval_benign_0369,trainval,0,benign,0,benign (369).png,trainval_benign_0369.png,772,581,433691,d6a849e925f36103e4ddc4704fe1b57a4e4afb0faef325f0b5a23915d0a85bf4,f5376fdded7e725e,fffefcf0c0e0c000,JPEGImages/trainval_benign_0369.png
trainval_benign_0370,trainval,0,benign,0,benign (370).png,trainval_benign_0370.png,549,458,296090,6d8a301fb1032deed4f6b0baa1fdb0100b6986358063fc3cf199303cc50ba341,96f578786e4e4fe6,fffbe3f1f8c00000,JPEGImages/trainval_benign_0370.png
trainval_benign_0371,trainval,0,benign,0,benign (371).png,trainval_benign_0371.png,756,589,456628,20d6d5e00e42385d518e4280a8ee2070f4abe97de83a7b81f2ad3f64a1744af7,f878e8cccccc9c1c,fffff3f1d1900000,JPEGImages/trainval_benign_0371.png
trainval_benign_0372,trainval,0,benign,0,benign (372).png,trainval_benign_0372.png,544,469,302155,5b4013948c5bbaf5c6fe7cdd28614bf34c0ecb2d58ef17ae4cf871d66aaaf164,9ca1e2c161e0a9b8,ffffcfdf07000000,JPEGImages/trainval_benign_0372.png
trainval_benign_0376,trainval,0,benign,0,benign (376).png,trainval_benign_0376.png,546,467,297618,f002e5faf15e4bbef624610351f04f031293a5e79233706a6969ddf90b94a8d3,83796c6d6d6f4dcc,fffff9c048080000,JPEGImages/trainval_benign_0376.png
