dataset,image_id,analysis_label,label_name,split,n_observations,source_count
TN5000,003466,0,benign,train,1,1
TN5000,003467,0,benign,train,1,1
TN5000,003468,0,benign,val,1,1
TN5000,003469,0,benign,test,1,1
TN5000,003470,0,benign,train,1,1
TN5000,003471,0,benign,test,1,1
TN5000,003472,0,benign,val,1,1
TN5000,003473,0,benign,train,1,1
TN5000,003474,0,benign,test,1,1
TN5000,003475,0,benign,test,1,1
TN5000,003476,1,malignant,val,1,1
TN5000,003477,0,benign,test,1,1
TN5000,003478,0,benign,train,1,1
TN5000,003479,0,benign,train,1,1
TN5000,003480,0,benign,train,1,1
TN5000,003481,0,benign,train,1,1
TN5000,003482,0,benign,train,1,1
TN5000,003483,0,benign,train,1,1
TN5000,003484,0,benign,train,1,1
TN5000,003485,0,benign,test,1,1
TN5000,003486,0,benign,train,1,1
TN5000,003487,0,benign,train,1,1
TN5000,003488,0,benign,val,1,1
TN5000,003489,1,malignant,test,1,1
TN5000,003490,0,benign,train,1,1
TN5000,003491,0,benign,train,1,1
TN5000,003492,0,benign,train,1,1
TN5000,003493,0,benign,train,1,1
TN5000,003494,0,benign,train,1,1
TN5000,003495,0,benign,train,1,1
TN5000,003496,0,benign,train,1,1
TN5000,003497,0,benign,train,1,1
TN5000,003498,0,benign,train,1,1
TN5000,003499,0,benign,train,1,1
TN5000,003500,0,benign,train,1,1
TN5000,003501,0,benign,train,1,1
TN5000,003502,0,benign,train,1,1
TN5000,003503,0,benign,train,1,1
TN5000,003504,0,benign,train,1,1
TN5000,003505,0,benign,test,1,1
TN5000,003506,0,benign,test,1,1
TN5000,003507,0,benign,train,1,1
TN5000,003508,0,benign,train,1,1
TN5000,003509,0,benign,val,1,1
TN5000,003510,0,benign,test,1,1
TN5000,003511,0,benign,train,1,1
TN5000,003512,0,benign,train,1,1
TN5000,003513,0,benign,train,1,1
TN5000,003514,0,benign,train,1,1
TN5000,003515,0,benign,train,1,1
TN5000,003516,0,benign,train,1,1
TN5000,003517,0,benign,train,1,1
TN5000,003518,0,benign,train,1,1
TN5000,003519,0,benign,train,1,1
TN5000,003520,0,benign,train,1,1
TN5000,003521,0,benign,train,1,1
TN5000,003522,0,benign,train,1,1
TN5000,003523,0,benign,train,1,1
TN5000,003524,0,benign,train,1,1
TN5000,003525,0,benign,train,1,1
TN5000,003526,0,benign,test,1,1
TN5000,003527,0,benign,test,1,1
TN5000,003528,0,benign,train,1,1
TN5000,003529,0,benign,train,1,1
TN5000,003530,0,benign,train,1,1
TN5000,003531,0,benign,val,1,1
TN5000,003532,0,benign,train,1,1
TN5000,003533,0,benign,train,1,1
TN5000,003534,0,benign,val,1,1
TN5000,003535,0,benign,train,1,1
TN5000,003536,0,benign,train,1,1
TN5000,003537,0,benign,train,1,1
TN5000,003538,0,benign,train,1,1
TN5000,003539,0,benign,val,1,1
TN5000,003540,0,benign,train,1,1
TN5000,003541,0,benign,test,1,1
TN5000,003542,0,benign,train,1,1
TN5000,003543,0,benign,train,1,1
TN5000,003544,0,benign,train,1,1
TN5000,003545,0,benign,test,1,1
TN5000,003546,0,benign,train,1,1
TN5000,003547,0,benign,test,1,1
TN5000,003548,0,benign,train,1,1
TN5000,003549,0,benign,train,1,1
TN5000,003550,0,benign,train,1,1
TN5000,003551,0,benign,train,1,1
TN5000,003552,0,benign,train,1,1
TN5000,003553,0,benign,train,1,1
TN5000,003554,0,benign,train,1,1
TN5000,003555,0,benign,train,1,1
TN5000,003556,0,benign,val,1,1
TN5000,003557,0,benign,train,1,1
TN5000,003558,0,benign,test,1,1
TN5000,003559,0,benign,test,1,1
TN5000,003560,0,benign,train,1,1
TN5000,003561,0,benign,train,1,1
TN5000,003562,0,benign,train,1,1
TN5000,003563,0,benign,train,1,1
TN5000,003564,0,benign,train,1,1
TN5000,003565,0,benign,train,1,1
TN5000,003566,0,benign,val,1,1
TN5000,003567,0,benign,train,1,1
TN5000,003568,0,benign,train,1,1
TN5000,003569,0,benign,train,1,1
TN5000,003570,0,benign,train,1,1
TN5000,003571,0,benign,train,1,1
TN5000,003572,0,benign,val,1,1
TN5000,003573,0,benign,test,1,1
TN5000,003574,0,benign,train,1,1
TN5000,003575,0,benign,test,1,1
TN5000,003576,0,benign,train,1,1
TN5000,003577,0,benign,train,1,1
TN5000,003578,0,benign,val,1,1
TN5000,003579,1,malignant,train,1,1
TN5000,003580,1,malignant,test,1,1
TN5000,003581,1,malignant,train,1,1
TN5000,003582,1,malignant,train,1,1
TN5000,003583,1,malignant,train,1,1
TN5000,003584,1,malignant,train,1,1
TN5000,003585,1,malignant,train,1,1
TN5000,003586,1,malignant,train,1,1
TN5000,003587,1,malignant,train,1,1
TN5000,003588,1,malignant,train,1,1
TN5000,003589,1,malignant,train,1,1
TN5000,003590,1,malignant,train,1,1
TN5000,003591,1,malignant,train,1,1
TN5000,003592,1,malignant,test,1,1
TN5000,003593,1,malignant,train,1,1
TN5000,003594,1,malignant,train,1,1
TN5000,003595,1,malignant,train,1,1
TN5000,003596,1,malignant,train,1,1
TN5000,003597,1,malignant,test,1,1
TN5000,003598,1,malignant,train,1,1
TN5000,003599,1,malignant,train,1,1
TN5000,003600,1,malignant,train,1,1
TN5000,003601,1,malignant,val,1,1
TN5000,003602,1,malignant,train,1,1
TN5000,003603,1,malignant,train,1,1
TN5000,003604,1,malignant,train,1,1
TN5000,003605,1,malignant,train,1,1
TN5000,003606,1,malignant,train,1,1
TN5000,003607,1,malignant,train,1,1
TN5000,003608,1,malignant,train,1,1
TN5000,003609,1,malignant,train,1,1
TN5000,003610,1,malignant,train,1,1
TN5000,003611,1,malignant,val,1,1
TN5000,003612,1,malignant,val,1,1
TN5000,003613,1,malignant,train,1,1
TN5000,003614,1,malignant,train,1,1
TN5000,003615,1,malignant,train,1,1
TN5000,003616,1,malignant,train,1,1
TN5000,003617,1,malignant,test,1,1
TN5000,003618,1,malignant,train,1,1
TN5000,003619,1,malignant,train,1,1
TN5000,003620,1,malignant,val,1,1
TN5000,003621,1,malignant,test,1,1
TN5000,003622,1,malignant,train,1,1
TN5000,003623,1,malignant,train,1,1
TN5000,003624,1,malignant,val,1,1
TN5000,003625,1,malignant,train,1,1
TN5000,003626,1,malignant,train,1,1
TN5000,003627,1,malignant,train,1,1
TN5000,003628,1,malignant,train,1,1
TN5000,003629,1,malignant,test,1,1
TN5000,003630,1,malignant,train,1,1
TN5000,003631,1,malignant,train,1,1
TN5000,003632,1,malignant,test,1,1
TN5000,003633,1,malignant,train,1,1
TN5000,003634,1,malignant,train,1,1
TN5000,003635,1,malignant,test,1,1
TN5000,003636,1,malignant,train,1,1
TN5000,003637,1,malignant,train,1,1
TN5000,003638,1,malignant,train,1,1
TN5000,003639,1,malignant,train,1,1
TN5000,003640,1,malignant,train,1,1
TN5000,003641,1,malignant,train,1,1
TN5000,003642,1,malignant,train,1,1
TN5000,003643,1,malignant,test,1,1
TN5000,003644,1,malignant,train,1,1
TN5000,003645,1,malignant,train,1,1
TN5000,003646,1,malignant,train,1,1
TN5000,003647,1,malignant,test,1,1
TN5000,003648,1,malignant,train,1,1
TN5000,003649,1,malignant,test,1,1
TN5000,003650,1,malignant,train,1,1
TN5000,003651,1,malignant,train,1,1
TN5000,003652,1,malignant,train,1,1
TN5000,003653,1,malignant,train,1,1
TN5000,003654,0,benign,val,1,1
TN5000,003655,1,malignant,val,1,1
TN5000,003656,1,malignant,val,1,1
TN5000,003657,1,malignant,test,1,1
TN5000,003658,1,malignant,test,1,1
TN5000,003659,1,malignant,train,1,1
TN5000,003660,1,malignant,train,1,1
TN5000,003661,1,malignant,train,1,1
TN5000,003662,1,malignant,train,1,1
TN5000,003663,0,benign,test,1,1
TN5000,003664,1,malignant,train,1,1
TN5000,003665,1,malignant,train,1,1
TN5000,003666,1,malignant,train,1,1
TN5000,003667,1,malignant,train,1,1
TN5000,003668,1,malignant,train,1,1
TN5000,003669,1,malignant,train,1,1
TN5000,003670,1,malignant,test,1,1
TN5000,003671,1,malignant,train,1,1
TN5000,003672,1,malignant,train,1,1
TN5000,003673,1,malignant,train,1,1
TN5000,003674,1,malignant,train,1,1
TN5000,003675,1,malignant,train,1,1
TN5000,003676,1,malignant,train,1,1
TN5000,003677,1,malignant,test,1,1
TN5000,003678,1,malignant,train,1,1
TN5000,003679,1,malignant,train,1,1
TN5000,003680,1,malignant,train,1,1
TN5000,003681,1,malignant,val,1,1
TN5000,003682,1,malignant,test,1,1
TN5000,003683,1,malignant,test,1,1
TN5000,003684,1,malignant,train,1,1
TN5000,003685,1,malignant,train,1,1
TN5000,003686,1,malignant,train,1,1
TN5000,003687,1,malignant,train,1,1
TN5000,003688,1,malignant,train,1,1
TN5000,003689,1,malignant,train,1,1
TN5000,003690,1,malignant,train,1,1
TN5000,003691,1,malignant,train,1,1
TN5000,003692,1,malignant,train,1,1
TN5000,003693,1,malignant,train,1,1
TN5000,003694,1,malignant,train,1,1
TN5000,003695,1,malignant,train,1,1
TN5000,003696,1,malignant,train,1,1
TN5000,003697,1,malignant,train,1,1
TN5000,003698,1,malignant,train,1,1
TN5000,003699,1,malignant,train,1,1
TN5000,003700,1,malignant,train,1,1
TN5000,003701,1,malignant,test,1,1
TN5000,003702,1,malignant,train,1,1
TN5000,003703,1,malignant,val,1,1
TN5000,003704,0,benign,val,1,1
TN5000,003705,1,malignant,train,1,1
TN5000,003706,1,malignant,test,1,1
TN5000,003707,1,malignant,val,1,1
TN5000,003708,1,malignant,train,1,1
TN5000,003709,1,malignant,train,1,1
TN5000,003710,1,malignant,train,1,1
TN5000,003711,1,malignant,train,1,1
TN5000,003712,1,malignant,test,1,1
TN5000,003713,1,malignant,train,1,1
TN5000,003714,1,malignant,train,1,1
TN5000,003715,1,malignant,train,1,1
TN5000,003716,1,malignant,train,1,1
TN5000,003717,1,malignant,test,1,1
TN5000,003718,1,malignant,train,1,1
TN5000,003719,1,malignant,train,1,1
TN5000,003720,1,malignant,train,1,1
TN5000,003721,1,malignant,train,1,1
TN5000,003722,1,malignant,train,1,1
TN5000,003723,1,malignant,train,1,1
TN5000,003724,1,malignant,train,1,1
TN5000,003725,1,malignant,train,1,1
TN5000,003726,1,malignant,train,1,1
TN5000,003727,1,malignant,train,1,1
TN5000,003728,1,malignant,train,1,1
TN5000,003729,1,malignant,train,1,1
TN5000,003730,1,malignant,test,1,1
TN5000,003731,1,malignant,train,1,1
TN5000,003732,1,malignant,val,1,1
TN5000,003733,1,malignant,test,1,1
TN5000,003734,1,malignant,train,1,1
TN5000,003735,1,malignant,train,1,1
TN5000,003736,1,malignant,train,1,1
TN5000,003737,1,malignant,train,1,1
TN5000,003738,1,malignant,train,1,1
TN5000,003739,1,malignant,train,1,1
TN5000,003740,1,malignant,train,1,1
TN5000,003741,1,malignant,test,1,1
TN5000,003742,1,malignant,train,1,1
TN5000,003743,1,malignant,train,1,1
TN5000,003744,1,malignant,train,1,1
TN5000,003745,1,malignant,val,1,1
TN5000,003746,1,malignant,test,1,1
TN5000,003747,1,malignant,train,1,1
TN5000,003748,1,malignant,train,1,1
TN5000,003749,1,malignant,train,1,1
TN5000,003750,1,malignant,train,1,1
TN5000,003751,1,malignant,train,1,1
TN5000,003752,1,malignant,train,1,1
TN5000,003753,1,malignant,train,1,1
TN5000,003754,1,malignant,train,1,1
TN5000,003755,1,malignant,train,1,1
TN5000,003756,1,malignant,val,1,1
TN5000,003757,0,benign,val,1,1
TN5000,003758,1,malignant,test,1,1
TN5000,003759,1,malignant,train,1,1
TN5000,003760,1,malignant,val,1,1
TN5000,003761,1,malignant,test,1,1
TN5000,003762,1,malignant,test,1,1
TN5000,003763,1,malignant,test,1,1
TN5000,003764,1,malignant,test,1,1
TN5000,003765,1,malignant,train,1,1
TN5000,003766,1,malignant,train,1,1
TN5000,003767,1,malignant,train,1,1
TN5000,003768,1,malignant,train,1,1
TN5000,003769,1,malignant,train,1,1
TN5000,003770,1,malignant,train,1,1
TN5000,003771,1,malignant,train,1,1
TN5000,003772,1,malignant,train,1,1
TN5000,003773,1,malignant,train,1,1
TN5000,003774,1,malignant,test,1,1
TN5000,003775,1,malignant,train,1,1
TN5000,003776,1,malignant,test,1,1
TN5000,003777,1,malignant,test,1,1
TN5000,003778,1,malignant,train,1,1
TN5000,003779,1,malignant,train,1,1
TN5000,003780,1,malignant,train,1,1
TN5000,003781,1,malignant,test,1,1
TN5000,003782,1,malignant,test,1,1
TN5000,003783,1,malignant,train,1,1
TN5000,003784,1,malignant,train,1,1
TN5000,003785,1,malignant,train,1,1
TN5000,003786,1,malignant,train,1,1
TN5000,003787,1,malignant,test,1,1
TN5000,003788,1,malignant,train,1,1
TN5000,003789,1,malignant,val,1,1
TN5000,003790,1,malignant,train,1,1
TN5000,003791,1,malignant,train,1,1
TN5000,003792,1,malignant,train,1,1
TN5000,003793,1,malignant,train,1,1
TN5000,003794,1,malignant,train,1,1
TN5000,003795,1,malignant,train,1,1
TN5000,003796,1,malignant,train,1,1
TN5000,003797,1,malignant,train,1,1
TN5000,003798,1,malignant,train,1,1
TN5000,003799,1,malignant,train,1,1
TN5000,003800,1,malignant,train,1,1
TN5000,003801,1,malignant,train,1,1
TN5000,003802,1,malignant,test,1,1
TN5000,003803,1,malignant,train,1,1
TN5000,003804,1,malignant,test,1,1
TN5000,003805,1,malignant,train,1,1
TN5000,003806,1,malignant,test,1,1
TN5000,003807,1,malignant,train,1,1
TN5000,003808,1,malignant,test,1,1
TN5000,003809,1,malignant,test,1,1
TN5000,003810,1,malignant,val,1,1
TN5000,003811,1,malignant,train,1,1
TN5000,003812,1,malignant,train,1,1
TN5000,003813,1,malignant,train,1,1
TN5000,003814,1,malignant,test,1,1
TN5000,003815,1,malignant,train,1,1
TN5000,003816,1,malignant,train,1,1
TN5000,003817,1,malignant,test,1,1
TN5000,003818,1,malignant,train,1,1
TN5000,003819,1,malignant,train,1,1
TN5000,003820,1,malignant,train,1,1
TN5000,003821,1,malignant,val,1,1
TN5000,003822,1,malignant,train,1,1
TN5000,003823,1,malignant,train,1,1
TN5000,003824,1,malignant,val,1,1
TN5000,003825,1,malignant,train,1,1
TN5000,003826,1,malignant,test,1,1
TN5000,003827,1,malignant,test,1,1
TN5000,003828,1,malignant,train,1,1
TN5000,003829,1,malignant,train,1,1
TN5000,003830,1,malignant,test,1,1
TN5000,003831,1,malignant,train,1,1
TN5000,003832,1,malignant,train,1,1
TN5000,003833,1,malignant,val,1,1
TN5000,003834,1,malignant,val,1,1
TN5000,003835,1,malignant,train,1,1
TN5000,003836,1,malignant,val,1,1
TN5000,003837,1,malignant,train,1,1
TN5000,003838,1,malignant,test,1,1
TN5000,003839,1,malignant,train,1,1
TN5000,003840,1,malignant,train,1,1
TN5000,003841,1,malignant,train,1,1
TN5000,003842,1,malignant,test,1,1
TN5000,003843,1,malignant,test,1,1
TN5000,003844,1,malignant,train,1,1
TN5000,003845,1,malignant,train,1,1
TN5000,003846,1,malignant,test,1,1
TN5000,003847,1,malignant,val,1,1
TN5000,003848,1,malignant,test,1,1
TN5000,003849,1,malignant,train,1,1
TN5000,003850,1,malignant,train,1,1
TN5000,003851,1,malignant,train,1,1
TN5000,003852,1,malignant,train,1,1
TN5000,003853,1,malignant,test,1,1
TN5000,003854,1,malignant,train,1,1
TN5000,003855,1,malignant,val,1,1
TN5000,003856,1,malignant,train,1,1
TN5000,003857,1,malignant,train,1,1
TN5000,003858,1,malignant,train,1,1
TN5000,003859,1,malignant,train,1,1
TN5000,003860,1,malignant,train,1,1
TN5000,003861,1,malignant,train,1,1
TN5000,003862,1,malignant,test,1,1
TN5000,003863,1,malignant,val,1,1
TN5000,003864,1,malignant,train,1,1
TN5000,003865,1,malignant,train,1,1
TN5000,003866,1,malignant,train,1,1
TN5000,003867,1,malignant,train,1,1
TN5000,003868,1,malignant,train,1,1
TN5000,003869,1,malignant,train,1,1
TN5000,003870,1,malignant,val,1,1
TN5000,003871,1,malignant,train,1,1
TN5000,003872,1,malignant,train,1,1
TN5000,003873,1,malignant,train,1,1
TN5000,003874,1,malignant,test,1,1
TN5000,003875,1,malignant,val,1,1
TN5000,003876,1,malignant,train,1,1
TN5000,003877,1,malignant,train,1,1
TN5000,003878,1,malignant,train,1,1
TN5000,003879,1,malignant,train,1,1
TN5000,003880,1,malignant,train,1,1
TN5000,003881,1,malignant,test,1,1
TN5000,003882,1,malignant,test,1,1
TN5000,003883,1,malignant,test,1,1
TN5000,003884,1,malignant,train,1,1
TN5000,003885,1,malignant,train,1,1
TN5000,003886,1,malignant,train,1,1
TN5000,003887,0,benign,test,1,1
TN5000,003888,1,malignant,test,1,1
TN5000,003889,1,malignant,train,1,1
TN5000,003890,1,malignant,train,1,1
TN5000,003891,1,malignant,test,1,1
TN5000,003892,1,malignant,train,1,1
TN5000,003893,1,malignant,train,1,1
TN5000,003894,1,malignant,train,1,1
TN5000,003895,1,malignant,train,1,1
TN5000,003896,1,malignant,train,1,1
TN5000,003897,1,malignant,val,1,1
TN5000,003898,1,malignant,train,1,1
TN5000,003899,1,malignant,train,1,1
TN5000,003900,1,malignant,train,1,1
TN5000,003901,1,malignant,val,1,1
TN5000,003902,1,malignant,train,1,1
TN5000,003903,1,malignant,train,1,1
TN5000,003904,1,malignant,test,1,1
TN5000,003905,1,malignant,train,1,1
TN5000,003906,1,malignant,test,1,1
TN5000,003907,1,malignant,train,1,1
TN5000,003908,1,malignant,test,1,1
TN5000,003909,1,malignant,train,1,1
TN5000,003910,1,malignant,train,1,1
TN5000,003911,1,malignant,train,1,1
TN5000,003912,1,malignant,train,1,1
TN5000,003913,1,malignant,train,1,1
TN5000,003914,1,malignant,train,1,1
TN5000,003915,1,malignant,train,1,1
TN5000,003916,1,malignant,test,1,1
TN5000,003917,1,malignant,test,1,1
TN5000,003918,1,malignant,train,1,1
TN5000,003919,1,malignant,train,1,1
TN5000,003920,1,malignant,train,1,1
TN5000,003921,1,malignant,train,1,1
TN5000,003922,1,malignant,train,1,1
TN5000,003923,1,malignant,train,1,1
TN5000,003924,1,malignant,train,1,1
TN5000,003925,1,malignant,test,1,1
TN5000,003926,1,malignant,val,1,1
TN5000,003927,1,malignant,train,1,1
TN5000,003928,1,malignant,train,1,1
TN5000,003929,1,malignant,train,1,1
TN5000,003930,1,malignant,train,1,1
TN5000,003931,1,malignant,train,1,1
TN5000,003932,1,malignant,val,1,1
TN5000,003933,1,malignant,test,1,1
TN5000,003934,1,malignant,train,1,1
TN5000,003935,1,malignant,train,1,1
TN5000,003936,1,malignant,test,1,1
TN5000,003937,1,malignant,train,1,1
TN5000,003938,1,malignant,train,1,1
TN5000,003939,1,malignant,train,1,1
TN5000,003940,1,malignant,train,1,1
TN5000,003941,1,malignant,train,1,1
TN5000,003942,1,malignant,test,1,1
TN5000,003943,0,benign,test,1,1
TN5000,003944,1,malignant,train,1,1
TN5000,003945,1,malignant,train,1,1
TN5000,003946,1,malignant,train,1,1
TN5000,003947,1,malignant,train,1,1
TN5000,003948,1,malignant,train,1,1
TN5000,003949,1,malignant,train,1,1
TN5000,003950,1,malignant,train,1,1
TN5000,003951,1,malignant,train,1,1
TN5000,003952,1,malignant,test,1,1
TN5000,003953,1,malignant,train,1,1
TN5000,003954,1,malignant,train,1,1
TN5000,003955,1,malignant,train,1,1
TN5000,003956,1,malignant,train,1,1
TN5000,003957,1,malignant,train,1,1
TN5000,003958,1,malignant,test,1,1
TN5000,003959,1,malignant,val,1,1
TN5000,003960,1,malignant,test,1,1
TN5000,003961,1,malignant,test,1,1
TN5000,003962,1,malignant,train,1,1
TN5000,003963,1,malignant,test,1,1
TN5000,003964,1,malignant,train,1,1
TN5000,003965,1,malignant,train,1,1
TN5000,003966,1,malignant,train,1,1
TN5000,003967,1,malignant,val,1,1
TN5000,003968,1,malignant,train,1,1
TN5000,003969,1,malignant,train,1,1
TN5000,003970,1,malignant,train,1,1
TN5000,003971,1,malignant,train,1,1
TN5000,003972,1,malignant,train,1,1
TN5000,003973,1,malignant,train,1,1
TN5000,003974,0,benign,test,1,1
TN5000,003975,1,malignant,test,1,1
TN5000,003976,1,malignant,train,1,1
TN5000,003977,1,malignant,train,1,1
TN5000,003978,1,malignant,train,1,1
TN5000,003979,1,malignant,train,1,1
TN5000,003980,1,malignant,train,1,1
TN5000,003981,1,malignant,val,1,1
TN5000,003982,1,malignant,train,1,1
TN5000,003983,1,malignant,train,1,1
TN5000,003984,1,malignant,train,1,1
TN5000,003985,1,malignant,train,1,1
TN5000,003986,1,malignant,train,1,1
TN5000,003987,1,malignant,val,1,1
TN5000,003988,1,malignant,train,1,1
TN5000,003989,1,malignant,test,1,1
TN5000,003990,1,malignant,test,1,1
TN5000,003991,1,malignant,train,1,1
TN5000,003992,1,malignant,test,1,1
TN5000,003993,1,malignant,val,1,1
TN5000,003994,1,malignant,val,1,1
TN5000,003995,1,malignant,train,1,1
TN5000,003996,1,malignant,train,1,1
TN5000,003997,1,malignant,train,1,1
TN5000,003998,1,malignant,train,1,1
TN5000,003999,1,malignant,train,1,1
TN5000,004000,1,malignant,test,1,1
TN5000,004001,1,malignant,test,1,1
TN5000,004002,1,malignant,train,1,1
TN5000,004003,1,malignant,train,1,1
TN5000,004004,1,malignant,train,1,1
TN5000,004005,1,malignant,train,1,1
TN5000,004006,1,malignant,train,1,1
TN5000,004007,1,malignant,train,1,1
TN5000,004008,1,malignant,train,1,1
TN5000,004009,1,malignant,train,1,1
TN5000,004010,1,malignant,train,1,1
TN5000,004011,1,malignant,train,1,1
TN5000,004012,1,malignant,train,1,1
TN5000,004013,1,malignant,test,1,1
TN5000,004014,1,malignant,train,1,1
TN5000,004015,1,malignant,train,1,1
TN5000,004016,1,malignant,train,1,1
TN5000,004017,1,malignant,test,1,1
TN5000,004018,1,malignant,train,1,1
TN5000,004019,1,malignant,train,1,1
TN5000,004020,1,malignant,train,1,1
TN5000,004021,1,malignant,train,1,1
TN5000,004022,1,malignant,train,1,1
TN5000,004023,1,malignant,val,1,1
TN5000,004024,1,malignant,train,1,1
TN5000,004025,1,malignant,test,1,1
TN5000,004026,1,malignant,train,1,1
TN5000,004027,1,malignant,train,1,1
TN5000,004028,1,malignant,train,1,1
TN5000,004029,1,malignant,train,1,1
TN5000,004030,1,malignant,train,1,1
TN5000,004031,1,malignant,train,1,1
TN5000,004032,1,malignant,train,1,1
TN5000,004033,1,malignant,train,1,1
TN5000,004034,1,malignant,val,1,1
TN5000,004035,1,malignant,train,1,1
TN5000,004036,1,malignant,val,1,1
TN5000,004037,1,malignant,train,1,1
TN5000,004038,1,malignant,train,1,1
TN5000,004039,1,malignant,val,1,1
TN5000,004040,1,malignant,train,1,1
TN5000,004041,1,malignant,train,1,1
TN5000,004042,1,malignant,train,1,1
TN5000,004043,1,malignant,train,1,1
TN5000,004044,1,malignant,train,1,1
TN5000,004045,1,malignant,train,1,1
TN5000,004046,1,malignant,test,1,1
TN5000,004047,1,malignant,train,1,1
TN5000,004048,1,malignant,train,1,1
TN5000,004049,1,malignant,test,1,1
TN5000,004050,1,malignant,train,1,1
TN5000,004051,1,malignant,train,1,1
TN5000,004052,1,malignant,train,1,1
TN5000,004053,1,malignant,train,1,1
TN5000,004054,1,malignant,train,1,1
TN5000,004055,1,malignant,train,1,1
TN5000,004056,1,malignant,train,1,1
TN5000,004057,1,malignant,train,1,1
TN5000,004058,1,malignant,train,1,1
TN5000,004059,1,malignant,train,1,1
TN5000,004060,1,malignant,test,1,1
TN5000,004061,1,malignant,val,1,1
TN5000,004062,1,malignant,test,1,1
TN5000,004063,1,malignant,test,1,1
TN5000,004064,1,malignant,train,1,1
TN5000,004065,0,benign,train,1,1
TN5000,004066,1,malignant,train,1,1
TN5000,004067,1,malignant,train,1,1
TN5000,004068,0,benign,train,1,1
TN5000,004069,1,malignant,train,1,1
TN5000,004070,0,benign,train,1,1
TN5000,004071,0,benign,train,1,1
TN5000,004072,0,benign,train,1,1
TN5000,004073,1,malignant,train,1,1
TN5000,004074,1,malignant,train,1,1
TN5000,004075,1,malignant,train,1,1
TN5000,004076,0,benign,train,1,1
TN5000,004077,0,benign,train,1,1
TN5000,004078,0,benign,test,1,1
TN5000,004079,0,benign,train,1,1
TN5000,004080,0,benign,train,1,1
TN5000,004081,0,benign,test,1,1
TN5000,004082,0,benign,train,1,1
TN5000,004083,0,benign,train,1,1
TN5000,004084,1,malignant,val,1,1
TN5000,004085,0,benign,train,1,1
TN5000,004086,0,benign,train,1,1
TN5000,004087,0,benign,train,1,1
TN5000,004088,0,benign,train,1,1
TN5000,004089,0,benign,train,1,1
TN5000,004090,0,benign,train,1,1
TN5000,004091,0,benign,train,1,1
TN5000,004092,1,malignant,test,1,1
TN5000,004093,1,malignant,train,1,1
TN5000,004094,1,malignant,test,1,1
TN5000,004095,1,malignant,test,1,1
TN5000,004096,0,benign,test,1,1
TN5000,004097,0,benign,test,1,1
TN5000,004098,0,benign,train,1,1
TN5000,004099,0,benign,test,1,1
TN5000,004100,0,benign,train,1,1
TN5000,004101,0,benign,train,1,1
TN5000,004102,1,malignant,test,1,1
TN5000,004103,1,malignant,train,1,1
TN5000,004104,0,benign,train,1,1
TN5000,004105,0,benign,test,1,1
TN5000,004106,0,benign,train,1,1
TN5000,004107,0,benign,val,1,1
TN5000,004108,0,benign,train,1,1
TN5000,004109,0,benign,train,1,1
TN5000,004110,0,benign,test,1,1
TN5000,004111,0,benign,train,1,1
TN5000,004112,0,benign,train,1,1
TN5000,004113,0,benign,train,1,1
TN5000,004114,0,benign,train,1,1
TN5000,004115,0,benign,test,1,1
TN5000,004116,0,benign,train,1,1
TN5000,004117,0,benign,train,1,1
TN5000,004118,0,benign,train,1,1
TN5000,004119,0,benign,train,1,1
TN5000,004120,0,benign,train,1,1
TN5000,004121,0,benign,train,1,1
TN5000,004122,1,malignant,test,1,1
TN5000,004123,0,benign,train,1,1
TN5000,004124,1,malignant,train,1,1
TN5000,004125,0,benign,train,1,1
TN5000,004126,0,benign,test,1,1
TN5000,004127,1,malignant,val,1,1
TN5000,004128,0,benign,val,1,1
TN5000,004129,0,benign,train,1,1
TN5000,004130,0,benign,test,1,1
TN5000,004131,0,benign,val,1,1
TN5000,004132,0,benign,train,1,1
TN5000,004133,0,benign,train,1,1
TN5000,004134,0,benign,train,1,1
TN5000,004135,0,benign,train,1,1
TN5000,004136,0,benign,test,1,1
TN5000,004137,0,benign,train,1,1
TN5000,004138,0,benign,val,1,1
TN5000,004139,0,benign,train,1,1
TN5000,004140,0,benign,test,1,1
TN5000,004141,0,benign,train,1,1
TN5000,004142,0,benign,test,1,1
TN5000,004143,1,malignant,train,1,1
TN5000,004144,1,malignant,train,1,1
TN5000,004145,0,benign,train,1,1
TN5000,004146,0,benign,test,1,1
TN5000,004147,0,benign,test,1,1
TN5000,004148,1,malignant,val,1,1
TN5000,004149,0,benign,train,1,1
TN5000,004150,0,benign,train,1,1
TN5000,004151,0,benign,test,1,1
TN5000,004152,0,benign,train,1,1
TN5000,004153,0,benign,train,1,1
TN5000,004154,0,benign,train,1,1
TN5000,004155,0,benign,train,1,1
TN5000,004156,0,benign,val,1,1
TN5000,004157,0,benign,train,1,1
TN5000,004158,0,benign,val,1,1
TN5000,004159,1,malignant,train,1,1
TN5000,004160,0,benign,train,1,1
TN5000,004161,1,malignant,val,1,1
TN5000,004162,0,benign,train,1,1
TN5000,004163,0,benign,train,1,1
TN5000,004164,0,benign,train,1,1
TN5000,004165,0,benign,test,1,1
TN5000,004166,1,malignant,train,1,1
TN5000,004167,1,malignant,test,1,1
TN5000,004168,1,malignant,test,1,1
TN5000,004169,1,malignant,train,1,1
TN5000,004170,1,malignant,test,1,1
TN5000,004171,1,malignant,train,1,1
TN5000,004172,1,malignant,train,1,1
TN5000,004173,1,malignant,train,1,1
